rx	ry	rz	vx 	vy	vz 	time	mass	ax	ay	bx	by	cx	cy	rw	rn	flags	ui
 -6.128260 	  2.087733 	  3.000480 	2287.564941 	 -0.000000 	99557.148438 	  7.78 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.316277 	    1 	62074 	  128 	434794
 -6.420923 	 -2.268537 	  3.001745 	-2926.667969 	 -0.000000 	99366.046875 	  8.18 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.312935 	    1 	63054 	  128 	435774
 -4.326309 	 -2.195930 	  2.018661 	-149.551926 	 -0.000000 	71482.406250 	 10.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.880127 	    1 	63071 	  128 	435791
 -6.440437 	 -2.114781 	  3.003371 	3138.717529 	 -0.000000 	96472.164063 	  8.78 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.863457 	    1 	63090 	  128 	435810
  7.093359 	 -2.106239 	  3.003520 	-3276.736084 	 -0.000000 	106080.312500 	 16.03 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.230743 	    1 	63092 	  128 	435812
 -6.123809 	 -2.063529 	  3.001015 	1984.334595 	 -0.000000 	96041.476563 	  8.30 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.183632 	    1 	63102 	  128 	435822
 -6.668795 	  2.156069 	  3.002885 	-3483.526123 	 -0.000000 	102458.062500 	  7.88 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.052719 	    1 	64090 	  128 	436810
  6.472007 	  2.185966 	  3.001522 	-631.329956 	 -0.000000 	111004.703125 	 10.36 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.674141 	    1 	64097 	  128 	436817
 -6.368128 	  2.275657 	  3.004071 	-1612.731079 	 -0.000000 	102484.265625 	  7.62 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.098450 	    1 	64118 	  128 	436838
 -6.756527 	 -2.409480 	  3.001413 	-795.107849 	 -0.000000 	97679.640625 	  9.09 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.533623 	    1 	65021 	  128 	437741
 -4.226804 	 -1.948212 	  1.522037 	-1961.244141 	 -0.000000 	71255.492188 	 10.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.423386 	    1 	67129 	  128 	439849
  4.169069 	  1.814389 	  3.002332 	1816.802856 	 -0.000000 	129448.671875 	 11.33 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.804092 	    1 	68010 	  128 	440730
 -6.549929 	  2.241489 	  3.002230 	-2906.570068 	 -0.000000 	100895.554688 	  8.05 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.349899 	    1 	68110 	  128 	440830
  3.812136 	  2.309825 	  3.003933 	-1235.608765 	 -0.000000 	130229.984375 	 11.13 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.456398 	    1 	68126 	  128 	440846
 -6.331231 	 -2.281350 	  3.000913 	-2475.022217 	 -0.000000 	98022.335938 	  8.24 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.553612 	    1 	69051 	  128 	441771
 -6.370857 	 -2.187388 	  3.002050 	241.243195 	 -0.000000 	98449.773438 	  8.33 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.140396 	    1 	73073 	  128 	445793
 -8.503536 	 -2.127594 	  0.144587 	-1756.838257 	 -0.000000 	76300.117188 	 13.53 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.680977 	    1 	73087 	  128 	445807
 -6.377043 	  2.121901 	  3.003570 	1639.070190 	 -0.000000 	99774.195313 	  8.05 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.941162 	    1 	76082 	  128 	448802
 -6.530855 	  2.352535 	  3.003615 	2574.427246 	 -0.000000 	102911.570313 	  7.91 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.433006 	    1 	76136 	  128 	448856
 -6.431127 	 -2.422293 	  3.002960 	1011.338013 	 -0.000000 	97243.671875 	  8.88 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.595856 	    1 	77018 	  128 	449738
 -6.428650 	 -2.195930 	  3.002093 	-3054.351318 	 -0.000000 	97342.257813 	  8.53 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.202797 	    1 	77071 	  128 	449791
 -6.476854 	 -1.952483 	  3.002875 	227.249023 	 -0.000000 	97745.000000 	  8.74 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.133209 	    1 	77128 	  128 	449848
 -6.398093 	 -1.939670 	  3.001896 	1931.647583 	 -0.000000 	96939.164063 	  8.72 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.141548 	    1 	77131 	  128 	449851
  4.288409 	  1.916893 	  3.000781 	-1385.542969 	 -0.000000 	125892.664063 	 10.84 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.369446 	    1 	78034 	  128 	450754
 -6.180594 	  1.985229 	  3.003972 	2041.121460 	 -0.000000 	101062.882813 	  7.76 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.157021 	    1 	78050 	  128 	450770
 -6.318953 	  2.074920 	  3.004026 	456.049347 	 -0.000000 	102720.765625 	  7.66 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.254372 	    1 	78071 	  128 	450791
 -6.463817 	  1.976687 	  3.001379 	-806.108582 	 -0.000000 	101345.125000 	  8.03 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.544273 	    1 	82048 	  128 	454768
